Name,NetWorth,Country,Source,Rank,Age,Residence,Citizenship,Status,Children,Education,Self_made
"Michael Jordan",1.6,"United States","Charlotte Hornets, endorsements",1931,58,"Jupiter, Florida","United States",Married,5,"Bachelor of Arts/Science, University of North Carolina, Chapel Hill",1
"Alexander Klyachin",1.6,Russia,"real estate",1931,53,"Moscow, Russia",Russia,Married,2,"Bachelor of Arts/Science, Moscow State University",1
"Robert Langer",1.6,"United States",biotech,1931,72,"Boston, Massachusetts","United States",Married,3,"Bachelor of Engineering, Cornell University; Doctorate, Massachusetts Institute of Technology",1
"Michael Lee-Chin",1.6,Canada,"mutual funds",1931,70,"Burlington, Canada",Canada,Divorced,5,"Bachelor of Arts/Science, McMaster University",1
"Li Li",1.6,China,pharmaceutical,1931,57,"Shenzhen, China",China,Married,NULL,"Bachelor of Arts/Science, Sichuan University",1
"David Mindus",1.6,Sweden,"real estate",1931,49,"Stockholm, Sweden",Sweden,Married,1,"Master of Laws, Stockholm University",1
"David Paul",1.6,"United States","medical devices",1931,54,"Audubon, Pennsylvania","United States",Married,NULL,"Master of Science, Temple University; Bachelor of Arts/Science, University of Madras",1
"Nelson Peltz",1.6,"United States",investments,1931,78,"Bedford, New York","United States",Married,10,"Drop Out, University of Pennsylvania, The Wharton School",1
"Petro Poroshenko",1.6,Ukraine,confectionery,1931,55,"Kiev, Ukraine",Ukraine,Married,4,"Bachelor of Arts/Science, Kiev State University",1
"Subhash Runwal",1.6,India,"real estate",1931,77,"Mumbai, India",India,Married,3,"Chartered Accountant, Institute of Chartered Accountants of India; B.Com, Pune University",1
"Bhadresh Shah",1.6,India,engineering,1931,69,"Ahmedabad, India",India,Married,2,"Bachelor of Science in Engineering, Indian Institute of Technology",1
"Leonid Simanovsky",1.6,Russia,investments,1931,71,"Moscow, Russia",Russia,Married,1,"Bachelor of Arts/Science, Kuibyshev Planning Institute",1
"Sun Weijie",1.6,China,"oilfield equipment",1931,57,"Yantai, China",China,Married,1,"Bachelor of Arts/Science, Shandong Institute of Business and Technology",1
"Shigefumi Wada",1.6,Japan,software,1931,68,"Nakano, Tokyo, Japan",Japan,Married,2,"Bachelor of Arts/Science, Rikkyo University",1
"Yang Erzhu",1.6,China,"real estate",1931,70,"Foshan, China",China,NULL,NULL,"Bachelor of Arts/Science, Jinan University",1
"David Zalik",1.6,"United States","financial technology",1931,47,"Atlanta, Georgia","United States",Married,3,"Drop Out, Auburn University",1
"Zhang Keqiang",1.6,China,"real estate",1931,61,"Guangzhou, China",China,NULL,NULL,"Master of Business Administration, Murdoch University; Master of Business Administration, Murdoch University",1
"Alex Beard",1.5,"United Kingdom","mining, commodities",2035,53,"London, United Kingdom","United Kingdom",Married,NULL,"Master of Science, Oxford University",1
"Ron Burkle",1.5,"United States","supermarkets, investments",2035,68,"London, United Kingdom","United States",Divorced,3,"Diploma, High School",1
"Steve Case",1.5,"United States",software,2035,62,"McLean, Virginia","United States",Married,5,"Bachelor of Arts/Science, Williams College",1
"Safra Catz",1.5,"United States",software,2035,59,"Redwood City, California","United States",Married,2,"Doctor of Jurisprudence, University of Pennsylvania; Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",1
"Chen Baohua",1.5,China,pharmaceutical,2035,59,"Linhai, China",China,NULL,NULL,"Bachelor of Science, Zhejiang University of Technology",1
"Chen Xiaohui",1.5,China,"information technology",2035,50,"Shenzhen, China",China,NULL,NULL,"Master of Business Administration, China Europe International Business School; Bachelor of Arts/Science, Xi'an Jiaotong University",1
"Alberto Cortina",1.5,Spain,investments,2035,75,"Madrid, Spain",Spain,Married,4,"Doctor of Jurisprudence, Universidad Complutense de Madrid",1
"Bharat Desai",1.5,"United States","IT consulting",2035,68,"Fisher Island, Florida","United States",Married,2,"Bachelor of Arts/Science, Indian Institute of Technology, Bombay; Master of Business Administration, University of Michigan, Stephen M. Ross School of Business",1
"John Farber",1.5,"United States",chemicals,2035,95,"New York, New York","United States",Married,1,"Ph.D, Polytechnic Institute",1
"Gary Fegel",1.5,Switzerland,"commodities, investments",2035,47,"Zurich, Switzerland",Switzerland,Married,3,"Master of Business Administration, University of St. Gallen",1
"John Foley",1.5,"United States",sports,2035,50,"New York, New York","United States",Married,2,"Bachelor of Science in Engineering, Georgia Tech; Master of Business Administration, Harvard Business School",1
"Geng Diangen",1.5,China,Internet,2035,64,"Beijing, China",China,Married,NULL,"Master of Business Administration, University Of Texas At Arlington",1
"Alan Gerry",1.5,"United States","cable television",2035,92,"Liberty, New York","United States",Married,3,"Drop Out, High School",1
"Bill Gross",1.5,"United States",investments,2035,77,"Laguna Beach, California","United States",Divorced,3,"Master of Business Administration, Anderson School of Management; Bachelor of Arts/Science, Duke University",1
"Ke Xiping & family",1.5,China,investments,2035,60,"Xiamen, China",China,Married,NULL,"Xiamen University",1
"Kim Jun-ki",1.5,"South Korea",diversified,2035,76,"Seoul, South Korea","South Korea",Married,3,"Bachelor of Arts/Economics, Korea University",1
"Seth Klarman",1.5,"United States",investments,2035,64,"Chestnut Hill, Massachusetts","United States",Married,NULL,"Bachelor of Arts/Science, Cornell University; Master of Business Administration, Harvard University",1
"Pyotr Kondrashev",1.5,Russia,investments,2035,71,"Wien, Austria",Russia,Married,2,"Bachelor of Science in Engineering, Magnitogorsk MiningÂ and Metallurgical Institute",1
"James Leininger",1.5,"United States","medical products",2035,76,"San Antonio, Texas","United States",Married,4,"Bachelor of Arts/Science, Indiana University; Medical Doctor, Indiana University",1
"Vladimir Litvinenko",1.5,Russia,"chemical industry",2035,65,"Saint Petersburg, Russia",Russia,Married,1,"Master of Science, Saint Petersburg Mining University",1
"Youssef Mansour",1.5,Egypt,diversified,2035,75,"Cairo, Egypt",Egypt,Married,5,"Master of Business Administration, Auburn University; Bachelor of Science in Engineering, North Carolina State University",1
"George Marcus",1.5,"United States","real estate",2035,79,"Los Altos Hills, California","United States",NULL,NULL,"Bachelor of Arts/Economics, San Francisco State",1
"Strive Masiyiwa",1.5,Zimbabwe,telecom,2035,60,"London, United Kingdom",Zimbabwe,Married,6,"Bachelor of Engineering, University of Wales",1
"Billy Joe (Red) McCombs",1.5,"United States","real estate, oil, cars, sports",2035,93,"San Antonio, Texas","United States",Married,3,"Drop Out, The University of Texas at Austin",1
"Marius Nacht",1.5,Israel,software,2035,55,"Tel Aviv, Israel",Israel,Married,NULL,"Bachelor of Arts/Science, Hebrew University, Jerusalem",1
"Mark Pincus",1.5,"United States","online games",2035,55,"San Francisco, California","United States",Divorced,3,"Master of Business Administration, Harvard University; Bachelor of Arts/Science, University of Pennsylvania",1
"Michael Polsky",1.5,"United States","Electric power",2035,72,"Chicago, Illinois","United States",Married,4,"Master of Business Administration, University of Chicago Booth School of Business",1
"Ren Jinsheng & family",1.5,China,pharmaceutical,2035,58,"Nanjing, China",China,NULL,NULL,"Master of Business Administration, Nanjing Normal University; Diploma, Nanjing University of Chinese Medicine",1
"Matthew Roszak",1.5,"United States",cryptocurrency,2035,48,"Chicago, Illinois","United States",Married,NULL,"Bachelor of Arts/Economics, Lake Forest College",1
"Vinod Saraf",1.5,India,chemicals,2035,68,"Mumbai, India",India,Married,2,"Master of Business Administration, Birla Institute of Technology and Science (BITS) - Pilani",1
"Basudeo Singh",1.5,India,pharmaceutical,2035,80,"Mumbai, India",India,Married,3,"Master of Arts, Patna University",1
"Ryan Smith",1.5,"United States","cloud computing",2035,42,"Provo, Utah","United States",Married,5,"Bachelor of Science, Brigham Young University",1
"August Troendle",1.5,"United States","pharmaceutical services",2035,65,"Cincinnati, Ohio","United States",NULL,NULL,"Medical Doctor, University of Maryland",1
"Kenny Troutt",1.5,"United States",telecom,2035,73,"Dallas, Texas","United States",Married,3,"Bachelor of Arts/Science, Southern Illinois University",1
"John Van Lieshout",1.5,Australia,"real estate",2035,75,"Brisbane, Australia",Australia,Married,3,"Diploma, High School",1
"Wang Huiwen",1.5,China,e-commerce,2035,43,"Dalian, China",China,NULL,NULL,"Bachelor of Science in Engineering, Tsinghua University",1
"Jane Yan & family",1.5,China,software,2035,51,"Beijing, China",China,Married,NULL,"Bachelor of Arts/Science, Fudan University; Doctorate in Pedagogical Sciences, University of Pennsylvania",1
"Yuan Zhimin & family",1.5,China,plastics,2035,60,"Guangzhou, China",China,Married,2,"Master of Science, Bejing Insitute of Technology",1
"Alberto Alcocer",1.4,Spain,investments,2141,78,"Madrid, Spain",Spain,Married,5,"Doctor of Jurisprudence, Universidad Complutense de Madrid",1
"Mori Arkin",1.4,Israel,pharmaceutical,2141,68,"Herzliya Pituach, Israel",Israel,Married,3,"Bachelor of Arts/Science, Tel Aviv University",1
"Clifford Asness",1.4,"United States","money management",2141,54,"Greenwich, Connecticut","United States",Married,4,"Doctorate, University of Chicago; Master of Business Administration, University of Chicago; Bachelor of Arts/Science, University of Pennsylvania; Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",1
"Louis Bacon",1.4,"United States","hedge funds",2141,64,"Oyster Bay, New York","United States",Married,7,"Master of Business Administration, Columbia Business School; Bachelor of Arts/Science, Middlebury College",1
"Zadik Bino & family",1.4,Israel,"banking, oil",2141,77,"Tel Aviv, Israel",Israel,Married,3,"Diploma, High School",1
"Fernando Chico Pardo",1.4,Mexico,"airport management",2141,69,"Mexico City, Mexico",Mexico,Married,3,"Master of Business Administration, Kellogg School of Management; Bachelor of Business Administration, Universidad Iberoamericana",1
"Jim Crane",1.4,"United States","logistics, baseball",2141,67,"Houston, Texas","United States",Married,3,"Bachelor of Arts/Science, Central Missouri State University",1
"Darwin Deason",1.4,"United States",software,2141,80,"Dallas, Texas","United States",Divorced,3,"Diploma, High School",1
"Thomas Duff",1.4,"United States","tires, diversified",2141,64,"Hattiesburg, Mississippi","United States",Divorced,2,"Bachelor of Arts/Science, University of Southern Mississippi",1
"Keith Dunleavy & family",1.4,"United States","health IT",2141,51,"Annapolis, Maryland","United States",Married,4,"Bachelor of Arts/Science, Dartmouth College; Medical Doctor, Harvard University",1
"Lloyd Frink",1.4,"United States","real estate",2141,56,"Seattle, Washington","United States",Married,2,"Bachelor of Arts/Science, Stanford University",1
"Gao Yunfeng",1.4,China,"industrial lasers",2141,54,"Shenzhen, China",China,NULL,NULL,"Master of Business Administration, Peking University",1
"Jitse Groen",1.4,Netherlands,"food delivery service",2141,42,Netherlands,Netherlands,NULL,NULL,"Bachelor of Business Administration, University of Twente",1
"Richard Hayne",1.4,"United States",textiles,2141,73,"Philadelphia, Pennsylvania","United States",Married,NULL,"Bachelor of Arts/Science, Lehigh University",1
"Huang Hongyun & family",1.4,China,"real estate",2141,54,"Chongqing, China",China,Married,2,"EMBA, Chongqing Universtiy",1
"Archie Hwang",1.4,Taiwan,semiconductors,2141,68,"Taipei, Taiwan",Taiwan,Married,NULL,"Bachelor of Arts/Science, National Chiao Tung University",1
"Scott Kapnick",1.4,"United States","private equity",2141,62,"Naples, Florida","United States",NULL,NULL,"Doctor of Jurisprudence, The University of Chicago; Master of Business Administration, The University of Chicago; Bachelor of Arts/Economics, Williams College",1
"Sidney Kimmel",1.4,"United States",retail,2141,93,"New York, New York","United States",Married,NULL,"Drop Out, Temple University",1
"Andrei Kosogov",1.4,Russia,Banking,2141,60,"Moscow, Russia",Russia,Married,3,"Bachelor of Science in Engineering, Moscow Power Engineering Institute",1
"Guilherme Peirao Leal",1.4,Brazil,cosmetics,2141,71,"Sao Paulo, Brazil",Brazil,Divorced,5,"Bachelor of Arts/Science, Universidade de Sao Paulo",1
"Anatoly Lomakin",1.4,Russia,investments,2141,68,"Moscow, Russia",Russia,Married,2,"Bachelor of Arts/Science, Moscow Institute of International Relations",1
"Terence (Terry) Matthews",1.4,Canada,telecom,2141,78,"Ottawa, Canada",Canada,Married,4,"Doctorate, Carleton College; Bachelor of Arts/Science, University of Wales",1
"Trevor Milton",1.4,"United States","electric vehicles",2141,39,"Phoenix, Arizona","United States",Married,NULL,"Drop Out, Utah Valley University",1
"Kerr Neilson",1.4,Australia,Investments,2141,71,"Sydney, Australia",Australia,Divorced,2,"Bachelor of Arts/Science, University of Cape Town",1
"Vadim Novinsky",1.4,Ukraine,steel,2141,57,"Kiev, Ukraine",Ukraine,Married,3,"Bachelor of Arts/Science, Academy of Civil Aviation (Leningrad)",1
"John Ocampo",1.4,"United States",semiconductors,2141,62,"Los Altos, California","United States",Married,3,"Bachelor of Engineering, Santa Clara University",1
"Jonathan Oringer",1.4,"United States","stock photos",2141,47,"Miami Beach, Florida","United States",Single,NULL,"Master of Science, Columbia University; Bachelor of Arts/Science, SUNY Stony Brook",1
"Oliver Samwer",1.4,Germany,"tech investments",2141,47,"Munich, Germany",Germany,Married,3,"Bachelor of Arts/Science, WHU - Otto Beisheim School of Management",1
"Martin Selig",1.4,"United States","real estate",2141,83,"Seattle, Washington","United States",Married,3,"Bachelor of Arts/Science, University of Washington",1
"Airat Shaimiev",1.4,Russia,"refinery, chemicals",2141,59,"Kazan, Russia",Russia,NULL,NULL,"Bachelor of Arts/Science, Moscow Power Engineering Institute, Kazan",1
"Michael Spencer",1.4,"United Kingdom","stock exchange",2141,65,"London, Suffolk, United Kingdom","United Kingdom",Married,3,"Bachelor of Arts/Science, Oxford University",1
"Edward Stack",1.4,"United States",sport,2141,66,"Sewickley, Pennsylvania","United States",Married,NULL,"Bachelor of Arts/Science, St. John Fisher College",1
"Thomas Steyer",1.4,"United States","hedge funds",2141,63,"San Francisco, California","United States",Separated,4,"Master of Business Administration, Stanford University; Bachelor of Arts/Science, Yale University",1
"Jim Thompson",1.4,"United States",logistics,2141,81,"Hong Kong, Hong Kong","United States",Married,2,"Bachelor of Arts/Science, San Jose State University",1
"Jayshree Ullal",1.4,"United States","computer networking",2141,60,"Saratoga, California","United States",Married,2,"Bachelor of Arts/Science, San Francisco State University; Master of Science, Santa Clara University",1
"Wang Mingwang",1.4,China,"electronics components",2141,54,"Shenzhen, China",China,Married,NULL,"EMBA, Sun Yat-sen University",1
"Alfred West, Jr.",1.4,"United States","money management",2141,78,"Paoli, Pennsylvania","United States",Married,3,"Bachelor of Arts/Science, Georgia Institute of Technology; Master of Business Administration, University of Pennsylvania, The Wharton School",1
"Shusheng Zheng",1.4,China,telecom,2141,55,"Hangzhou, China",China,NULL,NULL,"Doctorate, Zhejiang University",1
"Sanjay Agarwal",1.3,India,banking,2263,50,"Jaipur, India",India,Married,2,"Chartered Accountant, Institute of Chartered Accountants of India",1
"Achal Bakeri",1.3,India,"air coolers",2263,61,"Ahmedabad, India",India,Married,2,"Master of Business Administration, Marshall School of Business",1
"Elena Baturina",1.3,Russia,"investments, real estate",2263,58,"London, United Kingdom",Russia,Widowed,2,"Bachelor of Arts/Science, State University of Management",1
"Oleg Boyko",1.3,Russia,diversified,2263,56,"Lipperswil, Switzerland",Russia,Single,NULL,"Master of Science, Moscow Aviation University; Master of Business Administration, Russian National Academy of National Economy and Public Administration",1
"Chris Britt",1.3,"United States",fintech,2263,48,"San Francisco, California","United States",NULL,NULL,"Bachelor of Arts/Science, Tulane University",1
"Chuck Bundrant",1.3,"United States",fishing,2263,79,"Seattle, Washington","United States",Married,3,"Drop Out, Middle Tennessee State University",1
"Chang Pyung-soon",1.3,"South Korea","educational services",2263,70,"Seoul, South Korea","South Korea",Married,2,"Bachelor of Arts/Science, Yonsei University",1
"Jeffrey Cheah",1.3,Malaysia,property,2263,76,"Kuala Lumpur, Malaysia",Malaysia,Married,3,"Bachelor of Arts/Science, Victoria University",1
"Turgay Ciner",1.3,Turkey,diversified,2263,65,"Istanbul, Turkey",Turkey,Married,1,"Bachelor of Arts/Science, Istanbul Academy",1
